Plan_Rental,Plan_Rental_GST,Plan_Type,Plan_Name,Go_Live_Date,Pack_Closure_Date,Active_Inactive,Go_Live_Circle,Plan_Brief,Plan_SOC_ID,Category,Category_Name,Category_Value,Plan_ID,Product_Type,Customer_Type,Segment,Brand,Operator,Validity_Days,Data_Benefit,Daily_Data_Limit,Total_Data_Limit,Data_Unit,Voice_Benefit,SMS_Benefit,SMS_Limit,5G_Eligible,4G_Eligible,OTT_Benefit,OTT_Platform,Roaming_Benefit,ISD_Benefit,Night_Data,Weekend_Data,Data_Rollover,Speed_Post_Limit,Activation_Channel,Recharge_Channel,Market,Circle_Count,Launch_Quarter,Closure_Reason,Plan_Status,Auto_Renewal,FUP_Limit,FUP_Speed,Additional_Benefits,Created_Date,Last_Updated_Date
899,₹899.00 (GST Inclusive @18% | Base ₹761.86 + GST ₹137.14),Unlimited,Vi Hero Unlimited 899,04-Nov-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 2GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26108807,3.Roaming Benefits,1.Roaming,No National Roaming Charges,PLN-PRE-00018,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,90,2GB/Day High-Speed Data,2,180,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,9000,Yes,Yes,Yes,Amazon Prime Lite,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Retail Outlet,MyApp | UPI,Pan India,23,Q3 FY2024-25,NA,Live,Yes,2GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,24-Sep-24,20-Nov-24
899,₹899.00 (GST Inclusive @18% | Base ₹761.86 + GST ₹137.14),Unlimited,Vi Hero Unlimited 899,04-Nov-24,NA,Active,"ANE, APR, BIH, DEL, GUJ, HAR, HP, J&K, KAR, KER, KOL, MAH, MPCG, MUM, NE, ORI, PUN, RAJ, ROB, TN, UPE, UPW, WB",UL Calls | 2GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26108807,5.Additional Benefits,1.Additional Benefits,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,PLN-PRE-00018,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,90,2GB/Day High-Speed Data,2,180,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,9000,Yes,Yes,Yes,Amazon Prime Lite,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Retail Outlet,MyApp | UPI,Pan India,23,Q3 FY2024-25,NA,Live,Yes,2GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,24-Sep-24,20-Nov-24
999,₹999.00 (GST Inclusive @18% | Base ₹846.61 + GST ₹152.39),Unlimited,Vi Hero Unlimited 999,14-Jan-25,NA,Active,"APR, KAR, KER",UL Calls | 2.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109088,1.Telco Benefits,1.Voice,Unlimited Calls (Local+STD+NR),PLN-PRE-00019,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,2.5GB/Day High-Speed Data,2.5,210,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Mobile + Disney+ Hotstar Mobile,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Mini Store,MyApp | Debit Card,South,3,Q4 FY2024-25,NA,Live,Yes,2.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,13-Nov-24,11-Jul-26
999,₹999.00 (GST Inclusive @18% | Base ₹846.61 + GST ₹152.39),Unlimited,Vi Hero Unlimited 999,14-Jan-25,NA,Active,"APR, KAR, KER",UL Calls | 2.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109088,1.Telco Benefits,2.Data,2.5GB/Day High-Speed Data,PLN-PRE-00019,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,2.5GB/Day High-Speed Data,2.5,210,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Mobile + Disney+ Hotstar Mobile,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Mini Store,MyApp | Debit Card,South,3,Q4 FY2024-25,NA,Live,Yes,2.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,13-Nov-24,11-Jul-26
999,₹999.00 (GST Inclusive @18% | Base ₹846.61 + GST ₹152.39),Unlimited,Vi Hero Unlimited 999,14-Jan-25,NA,Active,"APR, KAR, KER",UL Calls | 2.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109088,1.Telco Benefits,2.Data,64 Kbps Post Daily Limit,PLN-PRE-00019,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,2.5GB/Day High-Speed Data,2.5,210,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Mobile + Disney+ Hotstar Mobile,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Mini Store,MyApp | Debit Card,South,3,Q4 FY2024-25,NA,Live,Yes,2.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,13-Nov-24,11-Jul-26
999,₹999.00 (GST Inclusive @18% | Base ₹846.61 + GST ₹152.39),Unlimited,Vi Hero Unlimited 999,14-Jan-25,NA,Active,"APR, KAR, KER",UL Calls | 2.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109088,1.Telco Benefits,2.Data,Unlimited 5G DATA in cities where 5G is launched,PLN-PRE-00019,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,2.5GB/Day High-Speed Data,2.5,210,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Mobile + Disney+ Hotstar Mobile,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Mini Store,MyApp | Debit Card,South,3,Q4 FY2024-25,NA,Live,Yes,2.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,13-Nov-24,11-Jul-26
999,₹999.00 (GST Inclusive @18% | Base ₹846.61 + GST ₹152.39),Unlimited,Vi Hero Unlimited 999,14-Jan-25,NA,Active,"APR, KAR, KER",UL Calls | 2.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109088,1.Telco Benefits,3.SMS,100 SMS Per Day,PLN-PRE-00019,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,2.5GB/Day High-Speed Data,2.5,210,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Mobile + Disney+ Hotstar Mobile,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Mini Store,MyApp | Debit Card,South,3,Q4 FY2024-25,NA,Live,Yes,2.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,13-Nov-24,11-Jul-26
999,₹999.00 (GST Inclusive @18% | Base ₹846.61 + GST ₹152.39),Unlimited,Vi Hero Unlimited 999,14-Jan-25,NA,Active,"APR, KAR, KER",UL Calls | 2.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109088,1.Telco Benefits,4.Validity,Validity: 84 Days,PLN-PRE-00019,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,2.5GB/Day High-Speed Data,2.5,210,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Mobile + Disney+ Hotstar Mobile,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Mini Store,MyApp | Debit Card,South,3,Q4 FY2024-25,NA,Live,Yes,2.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,13-Nov-24,11-Jul-26
999,₹999.00 (GST Inclusive @18% | Base ₹846.61 + GST ₹152.39),Unlimited,Vi Hero Unlimited 999,14-Jan-25,NA,Active,"APR, KAR, KER",UL Calls | 2.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109088,1.Telco Benefits,5.FUP,Post 2.5GB/Day FUP - Speed Reduced to 64 Kbps,PLN-PRE-00019,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,2.5GB/Day High-Speed Data,2.5,210,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Mobile + Disney+ Hotstar Mobile,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Mini Store,MyApp | Debit Card,South,3,Q4 FY2024-25,NA,Live,Yes,2.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,13-Nov-24,11-Jul-26
999,₹999.00 (GST Inclusive @18% | Base ₹846.61 + GST ₹152.39),Unlimited,Vi Hero Unlimited 999,14-Jan-25,NA,Active,"APR, KAR, KER",UL Calls | 2.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109088,2.OTT Benefits,1.OTT,Netflix (Mobile Plan) + Disney+Hotstar (Mobile Edition),PLN-PRE-00019,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,2.5GB/Day High-Speed Data,2.5,210,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Mobile + Disney+ Hotstar Mobile,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Mini Store,MyApp | Debit Card,South,3,Q4 FY2024-25,NA,Live,Yes,2.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,13-Nov-24,11-Jul-26
999,₹999.00 (GST Inclusive @18% | Base ₹846.61 + GST ₹152.39),Unlimited,Vi Hero Unlimited 999,14-Jan-25,NA,Active,"APR, KAR, KER",UL Calls | 2.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109088,3.Roaming Benefits,1.Roaming,Free National Roaming (Incoming+Outgoing),PLN-PRE-00019,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,2.5GB/Day High-Speed Data,2.5,210,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Mobile + Disney+ Hotstar Mobile,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Mini Store,MyApp | Debit Card,South,3,Q4 FY2024-25,NA,Live,Yes,2.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,13-Nov-24,11-Jul-26
999,₹999.00 (GST Inclusive @18% | Base ₹846.61 + GST ₹152.39),Unlimited,Vi Hero Unlimited 999,14-Jan-25,NA,Active,"APR, KAR, KER",UL Calls | 2.5GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109088,5.Additional Benefits,1.Additional Benefits,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,PLN-PRE-00019,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,2.5GB/Day High-Speed Data,2.5,210,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Mobile + Disney+ Hotstar Mobile,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Mini Store,MyApp | Debit Card,South,3,Q4 FY2024-25,NA,Live,Yes,2.5GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,13-Nov-24,11-Jul-26
1199,₹1199.00 (GST Inclusive @18% | Base ₹1016.10 + GST ₹182.90),Unlimited,Vi Hero Unlimited 1199,06-May-24,NA,Active,"BIH, ROB, WB",UL Calls | 3GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109793,1.Telco Benefits,1.Voice,Unlimited Calls (Local+STD+NR),PLN-PRE-00020,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,3GB/Day High-Speed Data,3,252,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Website,Retail Outlet | Cash,East,3,Q1 FY2024-25,NA,Live,Yes,3GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,19-Apr-24,04-Sep-25
1199,₹1199.00 (GST Inclusive @18% | Base ₹1016.10 + GST ₹182.90),Unlimited,Vi Hero Unlimited 1199,06-May-24,NA,Active,"BIH, ROB, WB",UL Calls | 3GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109793,1.Telco Benefits,2.Data,3GB/Day High-Speed Data,PLN-PRE-00020,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,3GB/Day High-Speed Data,3,252,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Website,Retail Outlet | Cash,East,3,Q1 FY2024-25,NA,Live,Yes,3GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,19-Apr-24,04-Sep-25
1199,₹1199.00 (GST Inclusive @18% | Base ₹1016.10 + GST ₹182.90),Unlimited,Vi Hero Unlimited 1199,06-May-24,NA,Active,"BIH, ROB, WB",UL Calls | 3GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109793,1.Telco Benefits,2.Data,Post Daily FUP Speed: 64 Kbps,PLN-PRE-00020,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,3GB/Day High-Speed Data,3,252,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Website,Retail Outlet | Cash,East,3,Q1 FY2024-25,NA,Live,Yes,3GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,19-Apr-24,04-Sep-25
1199,₹1199.00 (GST Inclusive @18% | Base ₹1016.10 + GST ₹182.90),Unlimited,Vi Hero Unlimited 1199,06-May-24,NA,Active,"BIH, ROB, WB",UL Calls | 3GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109793,1.Telco Benefits,2.Data,Unlimited 5G Browsing in 5G Coverage Areas,PLN-PRE-00020,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,3GB/Day High-Speed Data,3,252,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Website,Retail Outlet | Cash,East,3,Q1 FY2024-25,NA,Live,Yes,3GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,19-Apr-24,04-Sep-25
1199,₹1199.00 (GST Inclusive @18% | Base ₹1016.10 + GST ₹182.90),Unlimited,Vi Hero Unlimited 1199,06-May-24,NA,Active,"BIH, ROB, WB",UL Calls | 3GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109793,1.Telco Benefits,3.SMS,100 SMS/Day,PLN-PRE-00020,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,3GB/Day High-Speed Data,3,252,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Website,Retail Outlet | Cash,East,3,Q1 FY2024-25,NA,Live,Yes,3GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,19-Apr-24,04-Sep-25
1199,₹1199.00 (GST Inclusive @18% | Base ₹1016.10 + GST ₹182.90),Unlimited,Vi Hero Unlimited 1199,06-May-24,NA,Active,"BIH, ROB, WB",UL Calls | 3GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109793,1.Telco Benefits,4.Validity,84 Days Validity,PLN-PRE-00020,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,3GB/Day High-Speed Data,3,252,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Website,Retail Outlet | Cash,East,3,Q1 FY2024-25,NA,Live,Yes,3GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,19-Apr-24,04-Sep-25
1199,₹1199.00 (GST Inclusive @18% | Base ₹1016.10 + GST ₹182.90),Unlimited,Vi Hero Unlimited 1199,06-May-24,NA,Active,"BIH, ROB, WB",UL Calls | 3GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109793,1.Telco Benefits,5.FUP,"FUP Limit 3GB/Day, Throttled to 64 Kbps Thereafter",PLN-PRE-00020,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,3GB/Day High-Speed Data,3,252,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Website,Retail Outlet | Cash,East,3,Q1 FY2024-25,NA,Live,Yes,3GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,19-Apr-24,04-Sep-25
1199,₹1199.00 (GST Inclusive @18% | Base ₹1016.10 + GST ₹182.90),Unlimited,Vi Hero Unlimited 1199,06-May-24,NA,Active,"BIH, ROB, WB",UL Calls | 3GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109793,2.OTT Benefits,1.OTT,Netflix Basic + Amazon Prime (Lite),PLN-PRE-00020,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,3GB/Day High-Speed Data,3,252,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Website,Retail Outlet | Cash,East,3,Q1 FY2024-25,NA,Live,Yes,3GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,19-Apr-24,04-Sep-25
1199,₹1199.00 (GST Inclusive @18% | Base ₹1016.10 + GST ₹182.90),Unlimited,Vi Hero Unlimited 1199,06-May-24,NA,Active,"BIH, ROB, WB",UL Calls | 3GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109793,3.Roaming Benefits,1.Roaming,Domestic Roaming Free (In & Out),PLN-PRE-00020,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,3GB/Day High-Speed Data,3,252,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Website,Retail Outlet | Cash,East,3,Q1 FY2024-25,NA,Live,Yes,3GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,19-Apr-24,04-Sep-25
1199,₹1199.00 (GST Inclusive @18% | Base ₹1016.10 + GST ₹182.90),Unlimited,Vi Hero Unlimited 1199,06-May-24,NA,Active,"BIH, ROB, WB",UL Calls | 3GB/Day High-Speed Data | 100 SMS/Day | Unlimited 5G,26109793,5.Additional Benefits,1.Additional Benefits,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,PLN-PRE-00020,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,3GB/Day High-Speed Data,3,252,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Amazon Prime Lite,Free National Roaming,NA,Unlimited Data 12AM-6AM,Unlimited Data Sat-Sun,Yes,64 Kbps,Website,Retail Outlet | Cash,East,3,Q1 FY2024-25,NA,Live,Yes,3GB/Day,64 Kbps,Bundled OTT Subscriptions | Unused Data Rollover | Vi Movies & TV Access,19-Apr-24,04-Sep-25
1499,₹1499.00 (GST Inclusive @18% | Base ₹1270.34 + GST ₹228.66),Unlimited,Limitless Plan Vi Hero Unlimited 1499 UL,08-Jul-25,NA,Active,"ANE, APR, KAR, TN",UL Calls | Limitless Data | 100 SMS/Day | Unlimited 5G,26109971,1.Telco Benefits,1.Voice,Unlimited Calls (Local+STD+NR),PLN-PRE-00021,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,Limitless Data/month (bill-period),NA,300,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,USSD *199#,MyApp | UPI,South,4,Q2 FY2025-26,NA,Live,No,300GB/Month,5 Mbps,Bundled OTT Subscriptions | Vi Movies & TV Access,15-Apr-25,12-Jan-26
1499,₹1499.00 (GST Inclusive @18% | Base ₹1270.34 + GST ₹228.66),Unlimited,Limitless Plan Vi Hero Unlimited 1499 UL,08-Jul-25,NA,Active,"ANE, APR, KAR, TN",UL Calls | Limitless Data | 100 SMS/Day | Unlimited 5G,26109971,1.Telco Benefits,2.Data,"a) Unlimited Data/Month
b) Lower Browsing Speed Post 300GB Usage
c) Unrestricted Daily Usage (Within FUP)
d) Unltd 5G Data (Where 5G is Live)",PLN-PRE-00021,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,Limitless Data/month (bill-period),NA,300,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,USSD *199#,MyApp | UPI,South,4,Q2 FY2025-26,NA,Live,No,300GB/Month,5 Mbps,Bundled OTT Subscriptions | Vi Movies & TV Access,15-Apr-25,12-Jan-26
1499,₹1499.00 (GST Inclusive @18% | Base ₹1270.34 + GST ₹228.66),Unlimited,Limitless Plan Vi Hero Unlimited 1499 UL,08-Jul-25,NA,Active,"ANE, APR, KAR, TN",UL Calls | Limitless Data | 100 SMS/Day | Unlimited 5G,26109971,1.Telco Benefits,3.SMS,Daily SMS Limit: 100,PLN-PRE-00021,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,Limitless Data/month (bill-period),NA,300,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,USSD *199#,MyApp | UPI,South,4,Q2 FY2025-26,NA,Live,No,300GB/Month,5 Mbps,Bundled OTT Subscriptions | Vi Movies & TV Access,15-Apr-25,12-Jan-26
1499,₹1499.00 (GST Inclusive @18% | Base ₹1270.34 + GST ₹228.66),Unlimited,Limitless Plan Vi Hero Unlimited 1499 UL,08-Jul-25,NA,Active,"ANE, APR, KAR, TN",UL Calls | Limitless Data | 100 SMS/Day | Unlimited 5G,26109971,1.Telco Benefits,4.Validity,84 Days Validity,PLN-PRE-00021,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,Limitless Data/month (bill-period),NA,300,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,USSD *199#,MyApp | UPI,South,4,Q2 FY2025-26,NA,Live,No,300GB/Month,5 Mbps,Bundled OTT Subscriptions | Vi Movies & TV Access,15-Apr-25,12-Jan-26
1499,₹1499.00 (GST Inclusive @18% | Base ₹1270.34 + GST ₹228.66),Unlimited,Limitless Plan Vi Hero Unlimited 1499 UL,08-Jul-25,NA,Active,"ANE, APR, KAR, TN",UL Calls | Limitless Data | 100 SMS/Day | Unlimited 5G,26109971,1.Telco Benefits,5.FUP,Post 300GB/Month FUP - Speed Reduced to 5 Mbps,PLN-PRE-00021,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,Limitless Data/month (bill-period),NA,300,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,USSD *199#,MyApp | UPI,South,4,Q2 FY2025-26,NA,Live,No,300GB/Month,5 Mbps,Bundled OTT Subscriptions | Vi Movies & TV Access,15-Apr-25,12-Jan-26
1499,₹1499.00 (GST Inclusive @18% | Base ₹1270.34 + GST ₹228.66),Unlimited,Limitless Plan Vi Hero Unlimited 1499 UL,08-Jul-25,NA,Active,"ANE, APR, KAR, TN",UL Calls | Limitless Data | 100 SMS/Day | Unlimited 5G,26109971,2.OTT Benefits,1.OTT,Netflix Mobile Basic + Hotstar Super Subscription,PLN-PRE-00021,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,Limitless Data/month (bill-period),NA,300,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,USSD *199#,MyApp | UPI,South,4,Q2 FY2025-26,NA,Live,No,300GB/Month,5 Mbps,Bundled OTT Subscriptions | Vi Movies & TV Access,15-Apr-25,12-Jan-26
1499,₹1499.00 (GST Inclusive @18% | Base ₹1270.34 + GST ₹228.66),Unlimited,Limitless Plan Vi Hero Unlimited 1499 UL,08-Jul-25,NA,Active,"ANE, APR, KAR, TN",UL Calls | Limitless Data | 100 SMS/Day | Unlimited 5G,26109971,3.Roaming Benefits,1.Roaming,No National Roaming Charges,PLN-PRE-00021,Prepaid,Retail,Premium,Vi Hero Unlimited,Vodafone Idea,84,Limitless Data/month (bill-period),NA,300,GB,Unlimited Calls (Local+STD+NR),100 SMS/Day,8400,Yes,Yes,Yes,Netflix Basic + Disney+ Hotstar Super,Free National Roaming,NA,NA,NA,No,5 Mbps,USSD *199#,MyApp | UPI,South,4,Q2 FY2025-26,NA,Live,No,300GB/Month,5 Mbps,Bundled OTT Subscriptions | Vi Movies & TV Access,15-Apr-25,12-Jan-26
